time,symbol,side,price,shares,amount,fee,tax,note
2026-05-01 19:20:16,601012,SELL,11.43428,400,4573.7119999999995,5.0,2.2868559999999998,strategy_rebalance
2026-05-01 19:20:16,300750,BUY,26.09304,100,2609.3039999999996,5.0,0.0,strategy_rebalance
2026-05-01 19:20:16,002475,BUY,11.755875,3700,43496.737499999996,13.049021249999997,0.0,strategy_rebalance
2026-05-01 19:20:16,600030,SELL,20.04997,2500,50124.924999999996,15.037477499999998,25.0624625,take_profit 46.12%
2026-05-01 19:20:16,002475,SELL,11.984005000000002,3700,44340.81850000001,13.302245550000002,22.170409250000006,strategy_rebalance
2026-05-01 19:20:16,601012,BUY,10.92546,400,4370.183999999999,5.0,0.0,strategy_rebalance
2026-05-01 19:20:16,600030,BUY,19.899945,2300,45769.873499999994,13.730962049999997,0.0,strategy_rebalance
2026-05-01 19:20:16,300750,SELL,26.396795,1700,44874.5515,13.46236545,22.43727575,strategy_rebalance
2026-05-01 19:20:16,002475,BUY,11.88594,3700,43977.977999999996,13.193393399999998,0.0,strategy_rebalance
2026-05-01 19:20:16,600887,BUY,20.87043,2100,43827.903,13.148370899999998,0.0,strategy_rebalance
2026-05-01 19:20:16,601012,BUY,9.994995,100,999.4994999999999,5.0,0.0,strategy_rebalance
2026-05-01 19:20:16,600887,SELL,21.039475000000003,2100,44182.89750000001,13.25486925,22.091448750000005,strategy_rebalance
2026-05-01 19:20:16,600030,BUY,19.36968,100,1936.9679999999998,5.0,0.0,strategy_rebalance
2026-05-01 19:20:16,300750,BUY,29.124554999999997,1600,46599.28799999999,13.979786399999997,0.0,strategy_rebalance
2026-05-01 19:20:16,000858,SELL,60.349810000000005,1000,60349.810000000005,18.104943,30.174905000000003,take_profit 50.42%
2026-05-01 19:20:16,601012,SELL,10.21489,4400,44945.516,13.4836548,22.472758000000002,strategy_rebalance
2026-05-01 19:20:16,002475,SELL,14.052970000000002,100,1405.2970000000003,5.0,0.7026485000000001,strategy_rebalance
2026-05-01 19:20:16,300750,SELL,27.286350000000002,1600,43658.16,13.097448,21.82908,strategy_rebalance
2026-05-01 19:20:16,000858,BUY,59.799885,800,47839.908,14.3519724,0.0,strategy_rebalance
2026-05-01 19:20:16,600276,BUY,41.170575,1100,45287.6325,13.586289749999999,0.0,strategy_rebalance
2026-05-01 19:20:16,600030,SELL,20.139924999999998,2400,48335.81999999999,14.500745999999996,24.167909999999996,strategy_rebalance
2026-05-01 19:20:16,600309,BUY,37.988985,1300,49385.6805,14.81570415,0.0,strategy_rebalance
2026-05-01 19:20:16,600276,SELL,43.35831,1100,47694.141,14.3082423,23.8470705,strategy_rebalance
2026-05-01 19:20:16,002475,BUY,14.357174999999998,100,1435.7174999999997,5.0,0.0,strategy_rebalance
2026-05-01 19:20:16,601012,BUY,10.695345,4900,52407.1905,15.722157149999997,0.0,strategy_rebalance
2026-05-01 19:20:16,000858,SELL,83.69813,800,66958.504,20.0875512,33.479252,take_profit 40.03%
2026-05-01 19:20:16,600309,SELL,38.530725,1300,50089.9425,15.026982749999998,25.04497125,strategy_rebalance
2026-05-01 19:20:16,000858,BUY,74.35716,700,52050.011999999995,15.615003599999998,0.0,strategy_rebalance
2026-05-01 19:20:16,601012,BUY,10.695345,100,1069.5345,5.0,0.0,strategy_rebalance
2026-05-01 19:20:16,601318,BUY,65.65281,800,52522.248,15.756674399999998,0.0,strategy_rebalance
2026-05-01 19:20:16,601012,SELL,11.864065,300,3559.2195,5.0,1.77960975,strategy_rebalance
2026-05-01 19:20:16,601012,BUY,11.08554,300,3325.662,5.0,0.0,strategy_rebalance
2026-05-01 19:20:16,601012,SELL,10.904545,300,3271.3635000000004,5.0,1.6356817500000003,strategy_rebalance
2026-05-01 19:20:16,601318,SELL,60.58969,800,48471.752,14.541525599999998,24.235876,strategy_rebalance
2026-05-01 19:20:16,002475,BUY,13.24662,100,1324.662,5.0,0.0,strategy_rebalance
2026-05-01 19:20:16,600887,BUY,23.67183,2100,49710.843,14.913252899999998,0.0,strategy_rebalance
2026-05-01 19:20:16,002475,SELL,12.883555000000001,3800,48957.509000000005,14.6872527,24.478754500000004,strategy_rebalance
2026-05-01 19:20:16,601012,SELL,12.1939,100,1219.3899999999999,5.0,0.609695,strategy_rebalance
2026-05-01 19:20:16,600276,BUY,43.611795,1200,52334.154,15.700246199999999,0.0,strategy_rebalance
2026-05-01 19:20:16,601012,SELL,11.664165,100,1166.4165,5.0,0.58320825,strategy_rebalance
