time,symbol,side,price,shares,amount,fee,tax,note
2026-05-02 01:54:31,000333,SELL,37.88105,1300,49245.365000000005,14.773609500000001,24.622682500000003,ml_rebalance
2026-05-02 01:54:31,601012,SELL,12.683655,4100,52002.9855,15.60089565,26.00149275,ml_rebalance
2026-05-02 01:54:31,002594,BUY,13.456724999999999,300,4037.0174999999995,5.0,0.0,ml_rebalance
2026-05-02 01:54:31,300750,BUY,20.35017,2400,48840.407999999996,14.652122399999998,0.0,ml_rebalance
2026-05-02 01:54:31,002475,BUY,18.659325,2600,48514.244999999995,14.554273499999997,0.0,ml_rebalance
2026-05-02 01:54:31,002594,SELL,13.633180000000001,3600,49079.448000000004,14.7238344,24.539724000000003,ml_rebalance
2026-05-02 01:54:31,300750,SELL,19.420285,2400,46608.684,13.982605199999998,23.304342000000002,ml_rebalance
2026-05-02 01:54:31,002475,BUY,17.738865,100,1773.8865,5.0,0.0,ml_rebalance
2026-05-02 01:54:31,601012,BUY,13.036514999999998,3700,48235.10549999999,14.470531649999996,0.0,ml_rebalance
2026-05-02 01:54:31,000333,BUY,38.449214999999995,1200,46139.058,13.841717399999999,0.0,ml_rebalance
2026-05-02 01:54:31,002475,SELL,18.600695,2700,50221.876500000006,15.06656295,25.110938250000004,ml_rebalance
2026-05-02 01:54:31,000333,SELL,39.840070000000004,1200,47808.084,14.3424252,23.904042,ml_rebalance
2026-05-02 01:54:31,000858,BUY,115.487715,400,46195.085999999996,13.858525799999997,0.0,ml_rebalance
2026-05-02 01:54:31,601899,BUY,2.0710349999999997,24200,50119.04699999999,15.035714099999996,0.0,ml_rebalance
2026-05-02 01:54:31,600309,BUY,37.148565,1300,48293.1345,14.487940349999999,0.0,ml_rebalance
2026-05-02 01:54:31,600276,SELL,54.312830000000005,900,48881.547000000006,14.6644641,24.440773500000002,ml_rebalance
2026-05-02 01:54:31,601012,SELL,13.303345000000002,3700,49222.376500000006,14.76671295,24.611188250000005,ml_rebalance
2026-05-02 01:54:31,000858,SELL,106.28683000000001,400,42514.732,12.7544196,21.257366,ml_rebalance
2026-05-02 01:54:31,601899,SELL,2.108945,24200,51036.469,15.310940699999998,25.5182345,ml_rebalance
2026-05-02 01:54:31,600030,BUY,19.90995,2400,47783.88,14.335163999999997,0.0,ml_rebalance
2026-05-02 01:54:31,601318,BUY,77.19857999999999,600,46319.147999999994,13.895744399999996,0.0,ml_rebalance
2026-05-02 01:54:31,000333,BUY,39.139559999999996,1200,46967.471999999994,14.090241599999997,0.0,ml_rebalance
2026-05-02 01:54:31,600276,SELL,55.24236500000001,100,5524.236500000001,5.0,2.7621182500000003,ml_rebalance
2026-05-02 01:54:31,000333,SELL,37.711135,1200,45253.362,13.5760086,22.626681,ml_rebalance
2026-05-02 01:54:31,600030,BUY,18.76938,100,1876.938,5.0,0.0,ml_rebalance
2026-05-02 01:54:31,300750,BUY,19.839914999999998,2400,47615.795999999995,14.284738799999998,0.0,ml_rebalance
2026-05-02 01:54:31,601012,BUY,12.736365,3700,47124.5505,14.137365149999997,0.0,ml_rebalance
2026-05-02 01:54:31,600309,SELL,34.56271,1300,44931.523,13.479456899999999,22.4657615,ml_rebalance
2026-05-02 01:54:31,600030,SELL,18.320835,2500,45802.087499999994,13.740626249999996,22.901043749999996,ml_rebalance
2026-05-02 01:54:31,300750,SELL,19.000495000000004,2400,45601.18800000001,13.6803564,22.800594000000004,ml_rebalance
2026-05-02 01:54:31,601012,SELL,12.303845,3700,45524.226500000004,13.65726795,22.762113250000002,ml_rebalance
2026-05-02 01:54:31,000858,BUY,105.27260999999999,400,42109.043999999994,12.632713199999998,0.0,ml_rebalance
2026-05-02 01:54:31,600276,BUY,55.00749,800,44005.992,13.201797599999999,0.0,ml_rebalance
2026-05-02 01:54:31,000333,BUY,36.768375,1200,44122.049999999996,13.236614999999997,0.0,ml_rebalance
2026-05-02 01:54:31,601318,SELL,76.22187000000001,600,45733.122,13.7199366,22.866561,ml_rebalance
